,Religion,Lex,Ling,User,5FCV Mean
569,False,CL,"['R2O', 'Links']","['party', 'religious_ideology']",0.7598157077038465
570,True,CL,"['R2O', 'Links']","['political_ideology', 'relationship']",0.7128330995792427
571,False,CL,"['R2O', 'Links']","['political_ideology', 'relationship']",0.7532711882567235
572,True,CL,"['R2O', 'Links']","['political_ideology', 'religious_ideology']",0.7062412342215988
573,False,CL,"['R2O', 'Links']","['political_ideology', 'religious_ideology']",0.7565477338476374
574,True,CL,"['R2O', 'Links']","['relationship', 'religious_ideology']",0.7323048153342684
575,False,CL,"['R2O', 'Links']","['relationship', 'religious_ideology']",0.7500032144005143
576,True,CL,"['R2O', 'Questions']","['education', 'ethnicity']",0.6934315100514258
577,False,CL,"['R2O', 'Questions']","['education', 'ethnicity']",0.758519232829744
578,True,CL,"['R2O', 'Questions']","['education', 'gender']",0.693361383824217
579,False,CL,"['R2O', 'Questions']","['education', 'gender']",0.7572056144862317
580,True,CL,"['R2O', 'Questions']","['education', 'income']",0.7020102851799906
581,False,CL,"['R2O', 'Questions']","['education', 'income']",0.7657152041144326
582,True,CL,"['R2O', 'Questions']","['education', 'joined']",0.6781206171107994
583,False,CL,"['R2O', 'Questions']","['education', 'joined']",0.7663580842172935
584,True,CL,"['R2O', 'Questions']","['education', 'party']",0.7234922861150069
585,False,CL,"['R2O', 'Questions']","['education', 'party']",0.7637587056680596
586,True,CL,"['R2O', 'Questions']","['education', 'political_ideology']",0.7214586255259466
587,False,CL,"['R2O', 'Questions']","['education', 'political_ideology']",0.7552319725704489
588,True,CL,"['R2O', 'Questions']","['education', 'relationship']",0.6869331463300608
589,False,CL,"['R2O', 'Questions']","['education', 'relationship']",0.7565434479802849
590,True,CL,"['R2O', 'Questions']","['education', 'religious_ideology']",0.7042075736325385
591,False,CL,"['R2O', 'Questions']","['education', 'religious_ideology']",0.753277617057752
592,True,CL,"['R2O', 'Questions']","['ethnicity', 'gender']",0.7062178588125292
593,False,CL,"['R2O', 'Questions']","['ethnicity', 'gender']",0.7395371263259403
594,True,CL,"['R2O', 'Questions']","['ethnicity', 'income']",0.7171107994389901
595,False,CL,"['R2O', 'Questions']","['ethnicity', 'income']",0.7500053573341905
596,True,CL,"['R2O', 'Questions']","['ethnicity', 'joined']",0.6997428705002338
597,False,CL,"['R2O', 'Questions']","['ethnicity', 'joined']",0.759164255866281
598,True,CL,"['R2O', 'Questions']","['ethnicity', 'party']",0.7256428237494156
599,False,CL,"['R2O', 'Questions']","['ethnicity', 'party']",0.7493496196292725
600,True,CL,"['R2O', 'Questions']","['ethnicity', 'political_ideology']",0.7148901355773726
601,False,CL,"['R2O', 'Questions']","['ethnicity', 'political_ideology']",0.7493646201650058
602,True,CL,"['R2O', 'Questions']","['ethnicity', 'relationship']",0.7128564749883123
603,False,CL,"['R2O', 'Questions']","['ethnicity', 'relationship']",0.7473866923818708
604,True,CL,"['R2O', 'Questions']","['ethnicity', 'religious_ideology']",0.7106591865357643
605,False,CL,"['R2O', 'Questions']","['ethnicity', 'religious_ideology']",0.7493603342976535
606,True,CL,"['R2O', 'Questions']","['gender', 'income']",0.7017999064983637
607,False,CL,"['R2O', 'Questions']","['gender', 'income']",0.7480381442194364
608,True,CL,"['R2O', 'Questions']","['gender', 'joined']",0.6975689574567555
609,False,CL,"['R2O', 'Questions']","['gender', 'joined']",0.7519704275152683
610,True,CL,"['R2O', 'Questions']","['gender', 'party']",0.6802477793361384
611,False,CL,"['R2O', 'Questions']","['gender', 'party']",0.7480510018214936
612,True,CL,"['R2O', 'Questions']","['gender', 'political_ideology']",0.6953249181860682
613,False,CL,"['R2O', 'Questions']","['gender', 'political_ideology']",0.7447873138326369
614,True,CL,"['R2O', 'Questions']","['gender', 'relationship']",0.6955119214586255
615,False,CL,"['R2O', 'Questions']","['gender', 'relationship']",0.7454344798028502
616,True,CL,"['R2O', 'Questions']","['gender', 'religious_ideology']",0.6976157082748948
617,False,CL,"['R2O', 'Questions']","['gender', 'religious_ideology']",0.750009643201543
618,True,CL,"['R2O', 'Questions']","['income', 'joined']",0.6997662459093034
619,False,CL,"['R2O', 'Questions']","['income', 'joined']",0.7676909889638915
620,True,CL,"['R2O', 'Questions']","['income', 'party']",0.7105890603085554
621,False,CL,"['R2O', 'Questions']","['income', 'party']",0.7572163291546127
622,True,CL,"['R2O', 'Questions']","['income', 'political_ideology']",0.721294997662459
623,False,CL,"['R2O', 'Questions']","['income', 'political_ideology']",0.7513125468766741
624,True,CL,"['R2O', 'Questions']","['income', 'relationship']",0.6976858345021038
625,False,CL,"['R2O', 'Questions']","['income', 'relationship']",0.7552405443051537
626,True,CL,"['R2O', 'Questions']","['income', 'religious_ideology']",0.723562412342216
627,False,CL,"['R2O', 'Questions']","['income', 'religious_ideology']",0.7532819029251046
628,True,CL,"['R2O', 'Questions']","['joined', 'party']",0.7040439457690509
629,False,CL,"['R2O', 'Questions']","['joined', 'party']",0.7618022072216866
630,True,CL,"['R2O', 'Questions']","['joined', 'political_ideology']",0.7040205703599812
631,False,CL,"['R2O', 'Questions']","['joined', 'political_ideology']",0.7591578270652523
632,True,CL,"['R2O', 'Questions']","['joined', 'relationship']",0.7084151472650771
633,False,CL,"['R2O', 'Questions']","['joined', 'relationship']",0.7604800171434694
634,True,CL,"['R2O', 'Questions']","['joined', 'religious_ideology']",0.6996493688639551
635,False,CL,"['R2O', 'Questions']","['joined', 'religious_ideology']",0.7585128040287152
636,True,CL,"['R2O', 'Questions']","['party', 'political_ideology']",0.7040906965871903
637,False,CL,"['R2O', 'Questions']","['party', 'political_ideology']",0.7532840458587807
638,True,CL,"['R2O', 'Questions']","['party', 'relationship']",0.7148901355773726
639,False,CL,"['R2O', 'Questions']","['party', 'relationship']",0.7545976642022929
640,True,CL,"['R2O', 'Questions']","['party', 'religious_ideology']",0.691164095371669
641,False,CL,"['R2O', 'Questions']","['party', 'religious_ideology']",0.7500182149362478
642,True,CL,"['R2O', 'Questions']","['political_ideology', 'relationship']",0.7214586255259465
643,False,CL,"['R2O', 'Questions']","['political_ideology', 'relationship']",0.7467288117432765
644,True,CL,"['R2O', 'Questions']","['political_ideology', 'religious_ideology']",0.7083917718560074
645,False,CL,"['R2O', 'Questions']","['political_ideology', 'religious_ideology']",0.7532840458587806
646,True,CL,"['R2O', 'Questions']","['relationship', 'religious_ideology']",0.7106358111266948
647,False,CL,"['R2O', 'Questions']","['relationship', 'religious_ideology']",0.7532883317261332
648,True,CL,"['Personal_pronouns', 'Modals']","['education', 'ethnicity']",0.6912108461898082
649,False,CL,"['Personal_pronouns', 'Modals']","['education', 'ethnicity']",0.748689596057002
650,True,CL,"['Personal_pronouns', 'Modals']","['education', 'gender']",0.693361383824217
651,False,CL,"['Personal_pronouns', 'Modals']","['education', 'gender']",0.7558877102753669
652,True,CL,"['Personal_pronouns', 'Modals']","['education', 'income']",0.68903693314633
653,False,CL,"['Personal_pronouns', 'Modals']","['education', 'income']",0.7611378977820636
654,True,CL,"['Personal_pronouns', 'Modals']","['education', 'joined']",0.6523609163160355
655,False,CL,"['Personal_pronouns', 'Modals']","['education', 'joined']",0.7565455909139611
656,True,CL,"['Personal_pronouns', 'Modals']","['education', 'party']",0.7041608228143993
657,False,CL,"['Personal_pronouns', 'Modals']","['education', 'party']",0.7604843030108218
658,True,CL,"['Personal_pronouns', 'Modals']","['education', 'political_ideology']",0.7171341748480599
659,False,CL,"['Personal_pronouns', 'Modals']","['education', 'political_ideology']",0.7552298296367728
660,True,CL,"['Personal_pronouns', 'Modals']","['education', 'relationship']",0.6826554464703133
661,False,CL,"['Personal_pronouns', 'Modals']","['education', 'relationship']",0.7545762348655309
662,True,CL,"['Personal_pronouns', 'Modals']","['education', 'religious_ideology']",0.7019869097709209
663,False,CL,"['Personal_pronouns', 'Modals']","['education', 'religious_ideology']",0.7480381442194364
664,True,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'gender']",0.6630434782608695
665,False,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'gender']",0.7342955105539484
666,True,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'income']",0.6867928938756428
667,False,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'income']",0.7421579342119362
668,True,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'joined']",0.6802945301542778
669,False,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'joined']",0.7526154505518055
670,True,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'party']",0.6782608695652174
671,False,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'party']",0.7467245258759242
672,True,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'political_ideology']",0.6867928938756428
673,False,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'political_ideology']",0.7447744562305797
674,True,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'relationship']",0.6848059841047218
675,False,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'relationship']",0.7428072431158256
676,True,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'religious_ideology']",0.6956054230949043
677,False,CL,"['Personal_pronouns', 'Modals']","['ethnicity', 'religious_ideology']",0.7519639987142398
678,True,CL,"['Personal_pronouns', 'Modals']","['gender', 'income']",0.6845956054230948
679,False,CL,"['Personal_pronouns', 'Modals']","['gender', 'income']",0.7428093860495018
680,True,CL,"['Personal_pronouns', 'Modals']","['gender', 'joined']",0.6716923796166433
681,False,CL,"['Personal_pronouns', 'Modals']","['gender', 'joined']",0.752621879352834
682,True,CL,"['Personal_pronouns', 'Modals']","['gender', 'party']",0.6674380551659654
683,False,CL,"['Personal_pronouns', 'Modals']","['gender', 'party']",0.7434629808207436
684,True,CL,"['Personal_pronouns', 'Modals']","['gender', 'political_ideology']",0.6931977559607294
685,False,CL,"['Personal_pronouns', 'Modals']","['gender', 'political_ideology']",0.7441208614593379
686,True,CL,"['Personal_pronouns', 'Modals']","['gender', 'relationship']",0.669588592800374
687,False,CL,"['Personal_pronouns', 'Modals']","['gender', 'relationship']",0.7441101467909569
688,True,CL,"['Personal_pronouns', 'Modals']","['gender', 'religious_ideology']",0.6716923796166432
689,False,CL,"['Personal_pronouns', 'Modals']","['gender', 'religious_ideology']",0.7460773599057109
690,True,CL,"['Personal_pronouns', 'Modals']","['income', 'joined']",0.6868863955119214
691,False,CL,"['Personal_pronouns', 'Modals']","['income', 'joined']",0.7611443265830923
692,True,CL,"['Personal_pronouns', 'Modals']","['income', 'party']",0.6825385694249649
693,False,CL,"['Personal_pronouns', 'Modals']","['income', 'party']",0.7526390228222437
694,True,CL,"['Personal_pronouns', 'Modals']","['income', 'political_ideology']",0.7040906965871903
695,False,CL,"['Personal_pronouns', 'Modals']","['income', 'political_ideology']",0.7421407907425266
696,True,CL,"['Personal_pronouns', 'Modals']","['income', 'relationship']",0.6847124824684432
697,False,CL,"['Personal_pronouns', 'Modals']","['income', 'relationship']",0.7513039751419692
698,True,CL,"['Personal_pronouns', 'Modals']","['income', 'religious_ideology']",0.6782374941561476
699,False,CL,"['Personal_pronouns', 'Modals']","['income', 'religious_ideology']",0.7526261652201864
700,True,CL,"['Personal_pronouns', 'Modals']","['joined', 'party']",0.6739597942964002
701,False,CL,"['Personal_pronouns', 'Modals']","['joined', 'party']",0.7565498767813137
702,True,CL,"['Personal_pronouns', 'Modals']","['joined', 'political_ideology']",0.6824918186068256
703,False,CL,"['Personal_pronouns', 'Modals']","['joined', 'political_ideology']",0.7591642558662809
704,True,CL,"['Personal_pronouns', 'Modals']","['joined', 'relationship']",0.680341280972417
705,False,CL,"['Personal_pronouns', 'Modals']","['joined', 'relationship']",0.7493474766955963
706,True,CL,"['Personal_pronouns', 'Modals']","['joined', 'religious_ideology']",0.6781907433380084
707,False,CL,"['Personal_pronouns', 'Modals']","['joined', 'religious_ideology']",0.7519511411121826
708,True,CL,"['Personal_pronouns', 'Modals']","['party', 'political_ideology']",0.6716923796166434
709,False,CL,"['Personal_pronouns', 'Modals']","['party', 'political_ideology']",0.7493474766955963
710,True,CL,"['Personal_pronouns', 'Modals']","['party', 'relationship']",0.6846891070593735
711,False,CL,"['Personal_pronouns', 'Modals']","['party', 'relationship']",0.7467395264116575
712,True,CL,"['Personal_pronouns', 'Modals']","['party', 'religious_ideology']",0.6782842449742871
713,False,CL,"['Personal_pronouns', 'Modals']","['party', 'religious_ideology']",0.749334619093539
714,True,CL,"['Personal_pronouns', 'Modals']","['political_ideology', 'relationship']",0.6781439925198691
715,False,CL,"['Personal_pronouns', 'Modals']","['political_ideology', 'relationship']",0.7519532840458588
716,True,CL,"['Personal_pronouns', 'Modals']","['political_ideology', 'religious_ideology']",0.7062646096306684
717,False,CL,"['Personal_pronouns', 'Modals']","['political_ideology', 'religious_ideology']",0.7539204971606128
718,True,CL,"['Personal_pronouns', 'Modals']","['relationship', 'religious_ideology']",0.6868863955119214
719,False,CL,"['Personal_pronouns', 'Modals']","['relationship', 'religious_ideology']",0.7565648773170471
720,True,CL,"['Personal_pronouns', 'Links']","['education', 'ethnicity']",0.6869097709209911
721,False,CL,"['Personal_pronouns', 'Links']","['education', 'ethnicity']",0.7513018322082932
722,True,CL,"['Personal_pronouns', 'Links']","['education', 'gender']",0.6912342215988779
723,False,CL,"['Personal_pronouns', 'Links']","['education', 'gender']",0.7611186113789778
724,True,CL,"['Personal_pronouns', 'Links']","['education', 'income']",0.7106591865357643
725,False,CL,"['Personal_pronouns', 'Links']","['education', 'income']",0.7591471123968713
726,True,CL,"['Personal_pronouns', 'Links']","['education', 'joined']",0.669588592800374
727,False,CL,"['Personal_pronouns', 'Links']","['education', 'joined']",0.7512996892746169
728,True,CL,"['Personal_pronouns', 'Links']","['education', 'party']",0.6998597475455821
729,False,CL,"['Personal_pronouns', 'Links']","['education', 'party']",0.765053037608486
730,True,CL,"['Personal_pronouns', 'Links']","['education', 'political_ideology']",0.6997896213183731
731,False,CL,"['Personal_pronouns', 'Links']","['education', 'political_ideology']",0.7578227793849781
732,True,CL,"['Personal_pronouns', 'Links']","['education', 'relationship']",0.6956054230949041
733,False,CL,"['Personal_pronouns', 'Links']","['education', 'relationship']",0.7624150862530806
734,True,CL,"['Personal_pronouns', 'Links']","['education', 'religious_ideology']",0.7085320243104254
735,False,CL,"['Personal_pronouns', 'Links']","['education', 'religious_ideology']",0.7571927568841744
736,True,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'gender']",0.6890135577372604
737,False,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'gender']",0.7441101467909569
738,True,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'income']",0.7084852734922861
739,False,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'income']",0.7467245258759241
740,True,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'joined']",0.6997896213183731
741,False,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'joined']",0.7558812814743383
742,True,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'party']",0.7041608228143993
743,False,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'party']",0.7558898532090431
744,True,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'political_ideology']",0.6782608695652174
745,False,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'political_ideology']",0.7506675238401372
746,True,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'relationship']",0.70205703599813
747,False,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'relationship']",0.7460666452373299
748,True,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'religious_ideology']",0.7171575502571296
749,False,CL,"['Personal_pronouns', 'Links']","['ethnicity', 'religious_ideology']",0.7532733311903996
750,True,CL,"['Personal_pronouns', 'Links']","['gender', 'income']",0.6889434315100514
751,False,CL,"['Personal_pronouns', 'Links']","['gender', 'income']",0.752621879352834
752,True,CL,"['Personal_pronouns', 'Links']","['gender', 'joined']",0.6932912575970078
753,False,CL,"['Personal_pronouns', 'Links']","['gender', 'joined']",0.7467245258759242
754,True,CL,"['Personal_pronouns', 'Links']","['gender', 'party']",0.6911874707807386
755,False,CL,"['Personal_pronouns', 'Links']","['gender', 'party']",0.7460645023036536
756,True,CL,"['Personal_pronouns', 'Links']","['gender', 'political_ideology']",0.6932912575970078
757,False,CL,"['Personal_pronouns', 'Links']","['gender', 'political_ideology']",0.7467352405443052
758,True,CL,"['Personal_pronouns', 'Links']","['gender', 'relationship']",0.7063347358578775
759,False,CL,"['Personal_pronouns', 'Links']","['gender', 'relationship']",0.7532626165220186
760,True,CL,"['Personal_pronouns', 'Links']","['gender', 'religious_ideology']",0.6912108461898083
761,False,CL,"['Personal_pronouns', 'Links']","['gender', 'religious_ideology']",0.7493410478945676
762,True,CL,"['Personal_pronouns', 'Links']","['income', 'joined']",0.682608695652174
763,False,CL,"['Personal_pronouns', 'Links']","['income', 'joined']",0.7689810350369656
764,True,CL,"['Personal_pronouns', 'Links']","['income', 'party']",0.7084385226741468
765,False,CL,"['Personal_pronouns', 'Links']","['income', 'party']",0.7572013286188792
766,True,CL,"['Personal_pronouns', 'Links']","['income', 'political_ideology']",0.7061944834034596
767,False,CL,"['Personal_pronouns', 'Links']","['income', 'political_ideology']",0.7519575699132112
768,True,CL,"['Personal_pronouns', 'Links']","['income', 'relationship']",0.7063347358578775
769,False,CL,"['Personal_pronouns', 'Links']","['income', 'relationship']",0.7545719489981785
770,True,CL,"['Personal_pronouns', 'Links']","['income', 'religious_ideology']",0.7019869097709209
771,False,CL,"['Personal_pronouns', 'Links']","['income', 'religious_ideology']",0.751966141647916
772,True,CL,"['Personal_pronouns', 'Links']","['joined', 'party']",0.7040673211781205
773,False,CL,"['Personal_pronouns', 'Links']","['joined', 'party']",0.7604628736740597
774,True,CL,"['Personal_pronouns', 'Links']","['joined', 'political_ideology']",0.6997662459093034
775,False,CL,"['Personal_pronouns', 'Links']","['joined', 'political_ideology']",0.7676717025608057
776,True,CL,"['Personal_pronouns', 'Links']","['joined', 'relationship']",0.6803880317905564
777,False,CL,"['Personal_pronouns', 'Links']","['joined', 'relationship']",0.7486810243222972
778,True,CL,"['Personal_pronouns', 'Links']","['joined', 'religious_ideology']",0.6889901823281908
779,False,CL,"['Personal_pronouns', 'Links']","['joined', 'religious_ideology']",0.7585042322940104
780,True,CL,"['Personal_pronouns', 'Links']","['party', 'political_ideology']",0.6890135577372604
781,False,CL,"['Personal_pronouns', 'Links']","['party', 'political_ideology']",0.7539290688953176
782,True,CL,"['Personal_pronouns', 'Links']","['party', 'relationship']",0.697662459093034
783,False,CL,"['Personal_pronouns', 'Links']","['party', 'relationship']",0.7467245258759242
784,True,CL,"['Personal_pronouns', 'Links']","['party', 'religious_ideology']",0.70205703599813
785,False,CL,"['Personal_pronouns', 'Links']","['party', 'religious_ideology']",0.7591578270652523
786,True,CL,"['Personal_pronouns', 'Links']","['political_ideology', 'relationship']",0.7041608228143993
787,False,CL,"['Personal_pronouns', 'Links']","['political_ideology', 'relationship']",0.7499903567984572
788,True,CL,"['Personal_pronouns', 'Links']","['political_ideology', 'religious_ideology']",0.7019635343618513
789,False,CL,"['Personal_pronouns', 'Links']","['political_ideology', 'religious_ideology']",0.7532604735883425
790,True,CL,"['Personal_pronouns', 'Links']","['relationship', 'religious_ideology']",0.7085787751285647
791,False,CL,"['Personal_pronouns', 'Links']","['relationship', 'religious_ideology']",0.7552362584378014
792,True,CL,"['Personal_pronouns', 'Questions']","['education', 'ethnicity']",0.6935250116877045
793,False,CL,"['Personal_pronouns', 'Questions']","['education', 'ethnicity']",0.7506589521054323
794,True,CL,"['Personal_pronouns', 'Questions']","['education', 'gender']",0.6912809724170172
795,False,CL,"['Personal_pronouns', 'Questions']","['education', 'gender']",0.7637458480660023
796,True,CL,"['Personal_pronouns', 'Questions']","['education', 'income']",0.7020336605890602
797,False,CL,"['Personal_pronouns', 'Questions']","['education', 'income']",0.763096539162113
798,True,CL,"['Personal_pronouns', 'Questions']","['education', 'joined']",0.6803646563814867
799,False,CL,"['Personal_pronouns', 'Questions']","['education', 'joined']",0.7591663987999572
800,True,CL,"['Personal_pronouns', 'Questions']","['education', 'party']",0.6933613838242169
801,False,CL,"['Personal_pronouns', 'Questions']","['education', 'party']",0.7650701810778956
802,True,CL,"['Personal_pronouns', 'Questions']","['education', 'political_ideology']",0.7150070126227208
803,False,CL,"['Personal_pronouns', 'Questions']","['education', 'political_ideology']",0.7552234008357441
804,True,CL,"['Personal_pronouns', 'Questions']","['education', 'relationship']",0.6912575970079476
805,False,CL,"['Personal_pronouns', 'Questions']","['education', 'relationship']",0.7604693024750884
806,True,CL,"['Personal_pronouns', 'Questions']","['education', 'religious_ideology']",0.7041841982234689
807,False,CL,"['Personal_pronouns', 'Questions']","['education', 'religious_ideology']",0.7513125468766741
808,True,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'gender']",0.6868396446937821
809,False,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'gender']",0.7388771027536698
810,True,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'income']",0.6976858345021038
811,False,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'income']",0.7447680274295511
812,True,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'joined']",0.7019635343618512
813,False,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'joined']",0.7571970427515268
814,True,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'party']",0.6976858345021038
815,False,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'party']",0.7513146898103503
816,True,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'political_ideology']",0.6998363721365124
817,False,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'political_ideology']",0.748044573020465
818,True,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'relationship']",0.699929873772791
819,False,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'relationship']",0.7460816457730634
820,True,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'religious_ideology']",0.7149836372136512
821,False,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'religious_ideology']",0.7539269259616415
822,True,CL,"['Personal_pronouns', 'Questions']","['gender', 'income']",0.6867461430575035
823,False,CL,"['Personal_pronouns', 'Questions']","['gender', 'income']",0.7473952641165756
824,True,CL,"['Personal_pronouns', 'Questions']","['gender', 'joined']",0.701846657316503
825,False,CL,"['Personal_pronouns', 'Questions']","['gender', 'joined']",0.7473824065145184
826,True,CL,"['Personal_pronouns', 'Questions']","['gender', 'party']",0.6630902290790088
827,False,CL,"['Personal_pronouns', 'Questions']","['gender', 'party']",0.7454366227365263
828,True,CL,"['Personal_pronouns', 'Questions']","['gender', 'political_ideology']",0.69109396914446
829,False,CL,"['Personal_pronouns', 'Questions']","['gender', 'political_ideology']",0.7493560484303011
830,True,CL,"['Personal_pronouns', 'Questions']","['gender', 'relationship']",0.680411407199626
831,False,CL,"['Personal_pronouns', 'Questions']","['gender', 'relationship']",0.7539333547626701
832,True,CL,"['Personal_pronouns', 'Questions']","['gender', 'religious_ideology']",0.6825151940158952
833,False,CL,"['Personal_pronouns', 'Questions']","['gender', 'religious_ideology']",0.7473845494481945
834,True,CL,"['Personal_pronouns', 'Questions']","['income', 'joined']",0.6868630201028518
835,False,CL,"['Personal_pronouns', 'Questions']","['income', 'joined']",0.7676867030965392
836,True,CL,"['Personal_pronouns', 'Questions']","['income', 'party']",0.6997662459093034
837,False,CL,"['Personal_pronouns', 'Questions']","['income', 'party']",0.7546019500696455
838,True,CL,"['Personal_pronouns', 'Questions']","['income', 'political_ideology']",0.7149135109864423
839,False,CL,"['Personal_pronouns', 'Questions']","['income', 'political_ideology']",0.7526068788171006
840,True,CL,"['Personal_pronouns', 'Questions']","['income', 'relationship']",0.6998597475455821
841,False,CL,"['Personal_pronouns', 'Questions']","['income', 'relationship']",0.7539204971606128
842,True,CL,"['Personal_pronouns', 'Questions']","['income', 'religious_ideology']",0.7020102851799906
843,False,CL,"['Personal_pronouns', 'Questions']","['income', 'religious_ideology']",0.7545869495339119
844,True,CL,"['Personal_pronouns', 'Questions']","['joined', 'party']",0.6932912575970079
845,False,CL,"['Personal_pronouns', 'Questions']","['joined', 'party']",0.7630943962284367
846,True,CL,"['Personal_pronouns', 'Questions']","['joined', 'political_ideology']",0.701846657316503
847,False,CL,"['Personal_pronouns', 'Questions']","['joined', 'political_ideology']",0.7598157077038465
848,True,CL,"['Personal_pronouns', 'Questions']","['joined', 'relationship']",0.6955119214586255
849,False,CL,"['Personal_pronouns', 'Questions']","['joined', 'relationship']",0.7513232615450552
850,True,CL,"['Personal_pronouns', 'Questions']","['joined', 'religious_ideology']",0.6760402057035998
851,False,CL,"['Personal_pronouns', 'Questions']","['joined', 'religious_ideology']",0.7598178506375228
852,True,CL,"['Personal_pronouns', 'Questions']","['party', 'political_ideology']",0.6889901823281908
853,False,CL,"['Personal_pronouns', 'Questions']","['party', 'political_ideology']",0.7519747133826208
854,True,CL,"['Personal_pronouns', 'Questions']","['party', 'relationship']",0.7106358111266948
855,False,CL,"['Personal_pronouns', 'Questions']","['party', 'relationship']",0.74674381227901
856,True,CL,"['Personal_pronouns', 'Questions']","['party', 'religious_ideology']",0.6998129967274427
857,False,CL,"['Personal_pronouns', 'Questions']","['party', 'religious_ideology']",0.7500010714668381
858,True,CL,"['Personal_pronouns', 'Questions']","['political_ideology', 'relationship']",0.7063814866760169
859,False,CL,"['Personal_pronouns', 'Questions']","['political_ideology', 'relationship']",0.7467245258759241
860,True,CL,"['Personal_pronouns', 'Questions']","['political_ideology', 'religious_ideology']",0.7041374474053296
861,False,CL,"['Personal_pronouns', 'Questions']","['political_ideology', 'religious_ideology']",0.7558941390763956
862,True,CL,"['Personal_pronouns', 'Questions']","['relationship', 'religious_ideology']",0.6912575970079476
863,False,CL,"['Personal_pronouns', 'Questions']","['relationship', 'religious_ideology']",0.7598307082395801
864,True,CL,"['Modals', 'Links']","['education', 'ethnicity']",0.7149135109864423
865,False,CL,"['Modals', 'Links']","['education', 'ethnicity']",0.7486853101896497
866,True,CL,"['Modals', 'Links']","['education', 'gender']",0.7063113604488078
867,False,CL,"['Modals', 'Links']","['education', 'gender']",0.7617679202828672
868,True,CL,"['Modals', 'Links']","['education', 'income']",0.7148901355773726
869,False,CL,"['Modals', 'Links']","['education', 'income']",0.7591578270652524
870,True,CL,"['Modals', 'Links']","['education', 'joined']",0.6803646563814867
871,False,CL,"['Modals', 'Links']","['education', 'joined']",0.7611143255116254
872,True,CL,"['Modals', 'Links']","['education', 'party']",0.7149135109864422
873,False,CL,"['Modals', 'Links']","['education', 'party']",0.7611271831136827
874,True,CL,"['Modals', 'Links']","['education', 'political_ideology']",0.723562412342216
875,False,CL,"['Modals', 'Links']","['education', 'political_ideology']",0.7598028501017893
876,True,CL,"['Modals', 'Links']","['education', 'relationship']",0.6978260869565217
877,False,CL,"['Modals', 'Links']","['education', 'relationship']",0.7584935176256293
878,True,CL,"['Modals', 'Links']","['education', 'religious_ideology']",0.721505376344086
879,False,CL,"['Modals', 'Links']","['education', 'religious_ideology']",0.7578527804564448
880,True,CL,"['Modals', 'Links']","['ethnicity', 'gender']",0.6932678821879383
881,False,CL,"['Modals', 'Links']","['ethnicity', 'gender']",0.7421493624772313
882,True,CL,"['Modals', 'Links']","['ethnicity', 'income']",0.7127395979429639
883,False,CL,"['Modals', 'Links']","['ethnicity', 'income']",0.7454151933997643
884,True,CL,"['Modals', 'Links']","['ethnicity', 'joined']",0.6976624590930341
885,False,CL,"['Modals', 'Links']","['ethnicity', 'joined']",0.7591492553305474
886,True,CL,"['Modals', 'Links']","['ethnicity', 'party']",0.691164095371669
887,False,CL,"['Modals', 'Links']","['ethnicity', 'party']",0.7539162112932605
